Superhero Name,Superhero Biography Name,Superhero Place Of Birth,Superhero First Appearance,Superhero Gender,Superhero Eye Color,Superhero Race,Superhero Hair Color,Superhero Height (Ft),Superhero Height (Cm),Superhero Weight (Lb),Superhero Weight (Kg),Superhero Publisher,Superhero Work Occupation,Superhero Work Base,Superhero Skin Color,Superhero Alignment,Superhero Intelligence,Superhero Strength,Superhero Speed,Superhero Durability,Superhero Power,Superhero Combat,Superhero Agility,Superhero Accelerated Healing,Superhero Lantern Power Ring,Superhero Dimensional Awareness,Superhero Cold Resistance,Superhero Durability.1,Superhero Stealth,Superhero Energy Absorption,Superhero Flight,Superhero Danger Sense,Superhero Underwater Breathing,Superhero Marksmanship,Superhero Weapons Master,Superhero Power Augmentation,Superhero Animal Attributes,Superhero Longevity,Superhero Intelligence.1,Superhero Super Strength,Superhero Cryokinesis,Superhero Telepathy,Superhero Energy Armor,Superhero Energy Blasts,Superhero Duplication,Superhero Size Changing,Superhero Density Control,Superhero Stamina,Superhero Astral Travel,Superhero Audio Control,Superhero Dexterity,Superhero Omnitrix,Superhero Super Speed,Superhero Possession,Superhero Animal Oriented Powers,Superhero Weapon-Based Powers,Superhero Electrokinesis,Superhero Darkforce Manipulation,Superhero Death Touch,Superhero Teleportation,Superhero Enhanced Senses,Superhero Telekinesis,Superhero Energy Beams,Superhero Magic,Superhero Hyperkinesis,Superhero Jump,Superhero Clairvoyance,Superhero Dimensional Travel,Superhero Power Sense,Superhero Shapeshifting,Superhero Peak Human Condition,Superhero Immortality,Superhero Camouflage,Superhero Element Control,Superhero Phasing,Superhero Astral Projection,Superhero Electrical Transport,Superhero Fire Control,Superhero Projection,Superhero Summoning,Superhero Enhanced Memory,Superhero Reflexes,Superhero Invulnerability,Superhero Energy Constructs,Superhero Force Fields,Superhero Self-Sustenance,Superhero Anti-Gravity,Superhero Empathy,Superhero Power Nullifier,Superhero Radiation Control,Superhero Psionic Powers,Superhero Elasticity,Superhero Substance Secretion,Superhero Elemental Transmogrification,Superhero Technopath/Cyberpath,Superhero Photographic Reflexes,Superhero Seismic Power,Superhero Animation,Superhero Precognition,Superhero Mind Control,Superhero Fire Resistance,Superhero Power Absorption,Superhero Enhanced Hearing,Superhero Nova Force,Superhero Insanity,Superhero Hypnokinesis,Superhero Animal Control,Superhero Natural Armor,Superhero Intangibility,Superhero Enhanced Sight,Superhero Molecular Manipulation,Superhero Heat Generation,Superhero Adaptation,Superhero Gliding,Superhero Power Suit,Superhero Mind Blast,Superhero Probability Manipulation,Superhero Gravity Control,Superhero Regeneration,Superhero Light Control,Superhero Echolocation,Superhero Levitation,Superhero Toxin And Disease Control,Superhero Banish,Superhero Energy Manipulation,Superhero Heat Resistance,Superhero Natural Weapons,Superhero Time Travel,Superhero Enhanced Smell,Superhero Illusions,Superhero Thirstokinesis,Superhero Hair Manipulation,Superhero Illumination,Superhero Omnipotent,Superhero Cloaking,Superhero Changing Armor,Superhero Power Cosmic,Superhero Biokinesis,Superhero Water Control,Superhero Radiation Immunity,Superhero Vision - Telescopic,Superhero Toxin And Disease Resistance,Superhero Spatial Awareness,Superhero Energy Resistance,Superhero Telepathy Resistance,Superhero Molecular Combustion,Superhero Omnilingualism,Superhero Portal Creation,Superhero Magnetism,Superhero Mind Control Resistance,Superhero Plant Control,Superhero Sonar,Superhero Sonic Scream,Superhero Time Manipulation,Superhero Enhanced Touch,Superhero Magic Resistance,Superhero Invisibility,Superhero Sub-Mariner,Superhero Radiation Absorption,Superhero Intuitive Aptitude,Superhero Vision - Microscopic,Superhero Melting,Superhero Wind Control,Superhero Super Breath,Superhero Wallcrawling,Superhero Vision - Night,Superhero Vision - Infrared,Superhero Grim Reaping,Superhero Matter Absorption,Superhero The Force,Superhero Resurrection,Superhero Terrakinesis,Superhero Vision - Heat,Superhero Vitakinesis,Superhero Radar Sense,Superhero Qwardian Power Ring,Superhero Weather Control,Superhero Vision - X-Ray,Superhero Vision - Thermal,Superhero Web Creation,Superhero Reality Warping,Superhero Odin Force,Superhero Symbiote Costume,Superhero Speed Force,Superhero Phoenix Force,Superhero Molecular Dissipation,Superhero Vision - Cryo,Superhero Omnipresent,Superhero Omniscient,Superhero First Appearance Date,Id Track of Most Popular Song On Day of First Appearance,Name of Most Popular Song On Day of First Appearance,Popularity of Most Popular Song On Day of First Appearance,Duration Ms of Most Popular Song On Day of First Appearance,Explicit of Most Popular Song On Day of First Appearance,Artists of Most Popular Song On Day of First Appearance,Id Artists of Most Popular Song On Day of First Appearance,Release Date of Most Popular Song On Day of First Appearance,Release Year of Most Popular Song On Day of First Appearance,Danceability of Most Popular Song On Day of First Appearance,Energy of Most Popular Song On Day of First Appearance,Key of Most Popular Song On Day of First Appearance,Loudness of Most Popular Song On Day of First Appearance,Mode of Most Popular Song On Day of First Appearance,Speechiness of Most Popular Song On Day of First Appearance,Acousticness of Most Popular Song On Day of First Appearance,Instrumentalness of Most Popular Song On Day of First Appearance,Liveness of Most Popular Song On Day of First Appearance,Valence of Most Popular Song On Day of First Appearance,Tempo of Most Popular Song On Day of First Appearance,Time Signature of Most Popular Song On Day of First Appearance
Spider-Woman III,Martha Franklin,"Rochester, New York",(cameo) Spectacular Spider-Man #263 (1998); (full) Amazing Spider-Man #441 (1998),Female,brown,-,Brown,5.675853018372703,173.0,123.0,55.0,Marvel Comics,-,-,-,good,80.0,50.0,30.0,45.0,60.0,30.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1975-08-01,4delgtiKX7L3nsbC0exhCS,Fire on the Mountain,60.0,236467.0,0.0,['The Marshall Tucker Band'],['59QxeZBL6k9L4oJBGSyukd'],1975-08-01,1975.0,0.506,0.827,4.0,-6.356,0.0,0.0366,0.107,2.42e-06,0.161,0.571,101.869,4.0
Spider-Woman IV,Charlotte Witter,-,Amazing Spider-Man Volume 2 #5 (# 446),Female,red,-,White,5.83989501312336,178.0,128.0,58.0,Marvel Comics,"Fashion designer, professional criminal",New York City,-,bad,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1975-08-01,4delgtiKX7L3nsbC0exhCS,Fire on the Mountain,60.0,236467.0,0.0,['The Marshall Tucker Band'],['59QxeZBL6k9L4oJBGSyukd'],1975-08-01,1975.0,0.506,0.827,4.0,-6.356,0.0,0.0366,0.107,2.42e-06,0.161,0.571,101.869,4.0
Spyke,Evan Daniels,-,"""Speed & Spyke"" (December 9, 2000)",Male,brown,Mutant,Blond,6.003937007874016,183.0,185.0,83.0,Marvel Comics,-,-,-,good,80.0,15.0,20.0,60.0,50.0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2001-08-14,741OE401HO7ZCaPhEqCZ7w,This Woman's Work,59.0,240320.0,0.0,['Maxwell'],['2AOt5htsbtyaHd5Eq3kl3j'],2001-08-14,2001.0,0.467,0.329,8.0,-9.165,1.0,0.0326,0.676,3.69e-05,0.108,0.141,113.643,4.0
Star-Lord,Peter Jason Quill,-,"Marvel Preview #4 (January, 1976)",Male,blue,Human-Spartoi,Blond,6.167979002624672,188.0,175.0,79.0,Marvel Comics,Adventurer; Royal Prince of Spartax,"C.I.T.T.; formerly Kree space; Hala, Daedalus 5",-,good,85.0,20.0,35.0,50.0,25.0,70.0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-01-01,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,81.0,230400.0,0.0,['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],1976-01-01,1976.0,0.543,0.87,9.0,-6.514,1.0,0.0428,0.358,0.000939,0.792,0.754,100.804,4.0
Stardust,-,-,-,Male,-,-,-,,,,,Marvel Comics,Herald of Galactus,-,-,good,95.0,85.0,100.0,100.0,100.0,85.0,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1983-03-01,0wnzuUwUlbnCKixvp9aJZT,Going Home: Theme Of The Local Hero,57.0,298667.0,0.0,['Mark Knopfler'],['0FI0kxP0BWurTz8cB8BBug'],1983-03-01,1983.0,0.407,0.522,2.0,-9.194,1.0,0.031,0.136,0.877,0.088,0.093,109.799,3.0
Starfire,Koriand'r,Tamaran,"DC Comics Presents #26 (October, 1980)",Female,green,Tamaranean,Auburn,6.332020997375328,193.0,158.0,71.0,DC Comics,Model,"Formerly Titans Island, New York City; Titans Tower, San Francisco",orange,good,80.0,80.0,35.0,85.0,60.0,70.0,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1980-10-31,6dKDnjNPg2oHi5yOY4RRlB,Aléjate,37.0,427560.0,0.0,['Héctor Lavoe'],['7opp16lU7VM3l2WBdGMYHP'],1980-10-31,1980.0,0.487,0.778,5.0,-4.843,0.0,0.0472,0.59,2.17e-05,0.0604,0.745,105.743,4.0
Stargirl,Courtney Whitmore,"Beverly Hills, California","Stars and S.T.R.I.P.E. #0 (July, 1999)",Female,blue,Human,Blond,5.413385826771654,165.0,137.0,62.0,DC Comics,-,"Manhattan, New York City; Formerly Beverly Hills, California; later Blue Valley, Nebraska; later Metropolis",-,good,85.0,80.0,50.0,90.0,90.0,70.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1999-02-28,0MGktjEGcTSHA3Me5BHP8V,La Rosa Roja,25.0,192960.0,0.0,['Kiko Revatta'],['13biTRIVK4wnKZ8KVvTgRa'],1999-02-28,1999.0,0.545,0.57,9.0,-6.465,0.0,0.0477,0.623,2.72e-05,0.115,0.795,78.686,4.0
Static,Virgil Ovid Hawkins,"Paris Island, Dakota City","Static #1 (June, 1993)",Male,brown,Mutant,Black,5.57742782152231,170.0,140.0,63.0,DC Comics,Student,"Titans Tower, formerly Abandoned Gas Station of Solitude, Dakota City",-,good,85.0,10.0,45.0,50.0,90.0,40.0,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1992-01-01,0jWgAnTrNZmOGmqgvHhZEm,What's Up?,81.0,295533.0,0.0,['4 Non Blondes'],['0Je74SitssvJg1w4Ra2EK7'],1992-01-01,1992.0,0.565,0.564,2.0,-10.044,1.0,0.0292,0.161,0.0,0.114,0.454,134.355,4.0
Steel,John Henry Irons,"Washington, D.C.",Adventures of Superman #500 (1993),Male,brown,-,No Hair,6.594488188976378,201.0,290.0,131.0,DC Comics,"Weapons designer, former steelworker","Steelworks, Metropolis; formerly Jersey City and Washington D.C.",-,good,95.0,85.0,55.0,90.0,65.0,65.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1993-01-01,5DiXcVovI0FcY2s0icWWUu,Mr. Jones,78.0,272293.0,0.0,['Counting Crows'],['0vEsuISMWAKNctLlUAhSZC'],1993-01-01,1993.0,0.578,0.817,0.0,-6.542,1.0,0.0363,0.183,3.06e-06,0.285,0.726,141.621,4.0
Steppenwolf,-,-,The New Gods #7,Male,red,New God,Black,6.003937007874016,183.0,203.0,91.0,DC Comics,-,-,white,bad,100.0,100.0,85.0,100.0,100.0,100.0,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1972-03-01,6Fh3sBmdvUDb3pO8MjZBaW,La Misma,57.0,189960.0,0.0,['Vicente Fernández'],['4PPoI9LuYeFX8V674Z1R6l'],1972-03-01,1972.0,0.424,0.425,9.0,-4.512,1.0,0.0301,0.709,0.0,0.0767,0.351,81.828,4.0
Storm,Ororo Munroe,"New York, New York","Giant-Size X-Men #1 (May, 1975)",Female,blue,Mutant,White,5.905511811023622,180.0,127.0,57.0,Marvel Comics,Adventurer,"Xavier Institute, Salem Center, Westchester County, New York State",-,good,90.0,10.0,50.0,30.0,90.0,75.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1975-05-31,1Po5iN2p2F5AmANlttPnhf,Doğum Günün Kutlu Olsun,18.0,212107.0,0.0,['Semiramis Pekkan'],['5vuQpKX1QG7WlQ40C27HfD'],1975-05-31,1975.0,0.249,0.453,7.0,-10.349,0.0,0.0541,0.461,0.0,0.28,0.315,171.119,3.0
Sunspot,Roberto DaCosta,"Rio de Janeiro, Brazil","Marvel Graphic Novel #4 (October, 1982)",Male,brown,Mutant,black,5.675853018372703,173.0,170.0,77.0,Marvel Comics,"Adventurer, businessman","1128 Mission Street, San Francisco, California",-,good,85.0,65.0,35.0,25.0,90.0,70.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1982-10-01,3VZmChrnVW8JK6ano4gSED,Sexual Healing,73.0,238600.0,0.0,['Marvin Gaye'],['3koiLjNrgRTNbOwViDipeA'],1982-10-01,1982.0,0.805,0.602,0.0,-9.7,0.0,0.0579,0.119,0.000122,0.0581,0.744,94.382,4.0
Superboy,Kon-El / Conner Kent,Project Cadmus cloning facility,"Adventures of Superman #500 (June, 1993)",Male,blue,-,Black,5.57742782152231,170.0,150.0,68.0,DC Comics,-,San Francisco; Smallville; Formerly Metropolis; Formerly Honolulu,-,good,90.0,95.0,85.0,90.0,95.0,60.0,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1993-06-30,36KStm44i8gAqnQkm3PY9c,Undecided,53.0,199227.0,0.0,"['Ella Fitzgerald', 'Chick Webb']","['5V0MlUE1Bft0mbLlND7FJz', '7AgtFmxbJL1wDbp7yYrzQb']",1993-06-30,1993.0,0.701,0.296,4.0,-9.821,1.0,0.2,0.889,1.98e-06,0.279,0.964,102.101,4.0
Superboy-Prime,Kal-El,Krypton (Earth-Prime),"DC Comics Presents #87 (November, 1985)",Male,blue,Kryptonian,Black / Blue,5.905511811023622,180.0,170.0,77.0,DC Comics,-,"currently a recreation of Earth-Prime, formerly Qward, Anti-Matter Universe.",-,bad,100.0,100.0,100.0,100.0,100.0,85.0,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1938-06-30,,,,,,,,,,,,,,,,,,,,,
